id,document_id,course,questions
114,b11b8c15,data-engineering-zoomcamp,"{
  ""question1"": ""Why doesn't the create server dialog appear in pgAdmin?"",
  ""question2"": ""How do I create a server in the latest pgAdmin?"",
  ""question3"": ""What should I do if the create server dialog is missing in pgAdmin?"",
  ""question4"": ""Is there a new method to create a server in pgAdmin?"",
  ""question5"": ""Where can I find the option to register a server in pgAdmin?""
}"
115,a6475348,data-engineering-zoomcamp,"[
  ""What should I do if pgAdmin shows a blank screen after login when using GitHub Codespaces in a browser?"",
  ""How can I resolve the CSRFError: 400 Bad Request issue in pgAdmin when using it in a Docker container?"",
  ""What environment variable needs to be set to fix the blank screen issue in pgAdmin in GitHub Codespaces?"",
  ""What modified 'docker run' command should be used to resolve the CSRF error in pgAdmin?"",
  ""Is there an alternative way to avoid the blank screen issue in pgAdmin when using GitHub Codespaces?""
]"
116,1ea7680e,data-engineering-zoomcamp,"[
  ""How can I resolve being unable to access the PgAdmin address via browser on my Mac Pro device?"",
  ""What changes do I need to make to the 'docker run' command to access PgAdmin?"",
  ""What is the correct configuration for 'docker-compose.yaml' to access PgAdmin?"",
  ""How can I fix the 'ImportError: DLL load failed while importing _sqlite3' error when using Anaconda?"",
  ""What steps should I take if I encounter 'ModuleNotFoundError: No module named pysqlite2' while using Python?""
]"
117,10acd478,data-engineering-zoomcamp,"[""Why am I missing 100000 records when re-running the Jupyter notebook for ingesting NY Taxi data?"", 
""How can I make sure I ingest the full dataset into the yellow_taxi_data table on a second run?"",
""What specific step causes the missing records when re-running the whole script in the Jupyter notebook?"",
""How should I modify my Jupyter notebook to avoid missing the first chunk of data during ingestion?"",
""Why wasn't the initial notebook intended to be run top to bottom and how is the logic improved in later steps?""]"
118,752e8452,data-engineering-zoomcamp,"[
  ""How can I iterate over a CSV using Python without encountering errors?"",
  ""What is the syntax for reading a CSV file using the pandas library?"",
  ""How can I handle a DeprecationWarning when reading a CSV file?"",
  ""What tool can be used to unzip a gzipped CSV file for easier preview in editors?"",
  ""What is the necessary command to install gunzip on an Ubuntu machine?""
]"
119,aa6f52b8,data-engineering-zoomcamp,"[
  ""How can Pandas interpret string column values as datetime directly when reading a CSV file?"",
  ""What is the purpose of the parse_dates parameter in the pd.read_csv function?"",
  ""Can you provide an example of using pd.read_csv to parse dates directly from a CSV file?"",
  ""What will the df.info() method output if we use pd.read_csv with parse_dates on the columns 'tpep_pickup_datetime' and 'tpep_dropoff_datetime'?"",
  ""Which Pandas function documentation should I refer to for more details on the parse_dates parameter?""
]"
120,3dacbb98,data-engineering-zoomcamp,"[
  ""How can I use Python to download data from a GitHub link using curl?"",
  ""What is the correct command for Python to save data from a URL to a CSV file?"",
  ""Which Python method can execute shell commands like curl to retrieve data?"",
  ""What is the syntax for downloading and saving a file using curl in Python?"",
  ""How do I format a curl command in Python to download a CSV from a specified URL?""
]"
121,8b71a398,data-engineering-zoomcamp,"[""How can I read a Gzip compressed CSV file using Pandas?"", ""What file extension is used for a Gzip compressed CSV file?"", ""Which Pandas function is used to read a Gzip compressed CSV file?"", ""What parameters can the read_csv() function accept?"", ""Can I pass a file path as an argument to the read_csv() function to read a Gzip compressed CSV file?""]"
122,aa244fa0,data-engineering-zoomcamp,"[
    ""Is there a method in pandas to easily iterate through and set chunk size for parquet files similar to read_csv?"",
    ""Which Python library can we use to handle and iterate through parquet files?"",
    ""How can I clear an existing table before ingesting new data from a parquet file in Python?"",
    ""What is the maximum batch size used for iterating through parquet files in the provided example?"",
    ""What is the purpose of the print statement within the for loop when ingesting parquet data?""
]"
123,eac816d7,data-engineering-zoomcamp,"[
  ""What causes ImportError when importing 'TypeAliasType' in SQLAlchemy?"",
  ""Why do I encounter an ImportError during Jupyter Notebook's cell execution with SQLAlchemy?"",
  ""How can I resolve the 'TypeAliasType' ImportError from typing_extensions in SQLAlchemy?"",
  ""Which version of typing_extensions module do I need to prevent ImportErrors in SQLAlchemy?"",
  ""What is the recommended way to update the typing_extensions module to fix ImportErrors?""
]"
124,d44d1c77,data-engineering-zoomcamp,"[
  ""What is the correct connection string format for using SQLAlchemy with PostgreSQL?"",
  ""How do I resolve the 'module' object is not callable TypeError in SQLAlchemy?"",
  ""Can you provide an example of using create_engine with a PostgreSQL connection in SQLAlchemy?"",
  ""What is the correct connection string for connecting to a PostgreSQL database using psycopg in SQLAlchemy?"",
  ""How can I fix the error 'TypeError: 'module' object is not callable' when using create_engine in SQLAlchemy?""
]"
125,ed34766a,data-engineering-zoomcamp,"{
  ""questions"": [
    ""What should I do when I get a ModuleNotFoundError for 'psycopg2' when using SQLAlchemy?"",
    ""How can I resolve an error raised during the execution of a Jupyter notebook with SQLAlchemy?"",
    ""What's the solution if I see an error with 'create_engine' using a PostgreSQL database in Python?"",
    ""If I encounter a ModuleNotFoundError for 'psycopg2', how can I fix it?"",
    ""What is the recommended way to install the 'psycopg2' module for a Python project?""
  ]
}"
126,fd714677,data-engineering-zoomcamp,"[
  ""How do I fix the issue where the Google Cloud SDK PATH isn't added during installation on Windows?"",
  ""What should I do if I constantly get feedback about the Google Cloud SDK PATH not being updated on Windows?"",
  ""Can I use Gitbash if Google Cloud SDK PATH isn't being added automatically on Windows?"",
  ""How can I make Gitbash the default terminal in Windows terminal settings?"",
  ""What are the important options to check while installing Gitbash for integrating with Google Cloud SDK?""
]"
127,9de2c3e9,data-engineering-zoomcamp,"[
  ""How do I resolve a project creation failure with HttpError indicating the project already exists?"",
  ""Where should I create the new project for the GCP setup?"",
  ""What does the error code 409 mean when creating a GCP project?"",
  ""Why can't I use the project ID 'testproject' for my GCP project?"",
  ""How can I check if a GCP project ID is already in use?""
]"
128,827dd4af,data-engineering-zoomcamp,"[""What should I do if I receive a 403 error related to an absent billing account in GCP?"",
 ""Why might I get a 403 error regarding an absent billing account while working with GCP?"",
 ""Where can I find the correct project ID to avoid the 403 billing account error?"",
 ""What is a common reason for receiving the error that the project to be billed is associated with an absent billing account?"",
 ""How can I resolve the issue of an 'accountDisabled' error in GCP while billing a project?""]"
129,a42a7e8c,data-engineering-zoomcamp,"[
  ""What can I do if my Google Cloud free trial account gets suspended due to a credit card issue?"",
  ""How can I resolve GCP account suspension due to refused payment methods?"",
  ""What alternative payment options do I have if my GCP free trial account is suspended?"",
  ""What should I do if Google refuses my credit or debit card during GCP signup?"",
  ""Is there any hope of getting support for a suspended Google Cloud free trial account?""
]"
130,4eefdd01,data-engineering-zoomcamp,"[""Where can I find the “ny-rides.json” file on Google Cloud Platform?"",
""Which tab do I navigate to after selecting my project to find the ny-rides.json file?"",
""What is the key type needed when adding a new key for ny-rides.json in GCP?"",
""What detailed steps should I follow to create the ny-rides.json file after navigating to the Service Accounts Keys tab?"",
""In which section within IAM & Admin do I add a key for ny-rides.json and what should I select as the key type?""]"
131,0282578d,data-engineering-zoomcamp,"[
  ""Do I need to delete my instance in Google Cloud for Module 1?"",
  ""Am I required to delete the instance in Google Cloud that Alexey deleted?"",
  ""Is it necessary to delete the Google Cloud instance as shown in the lecture?"",
  ""Should I remove my Google Cloud instance for the first week's tasks?"",
  ""Do I need to perform instance deletion in Google Cloud twice if I delete it initially?""
]"
132,bd3e60fd,data-engineering-zoomcamp,"[""What commands can I use to see real-time system resource usage?"",
""Which command lists all the running processes with detailed information?"",
""How can I view active network connections and listening ports?"",
""What tool should I use to look at disk space usage of file systems?"",
""How can I display information about currently logged-in users and their processes?""]"
133,c4e9bc60,data-engineering-zoomcamp,"[
  ""How can I resolve the Error 403: Billing has not been enabled for this project issue in Module 1?"",
  ""What should I do if I've already set my billing account but still encounter a billing-related error?"",
  ""What's the recommended solution if my project shows Error 403 despite enabling billing?"",
  ""How can I fix the issue if billing appears enabled but I get a 403 error regarding billing?"",
  ""What steps worked for others when faced with the billingNotEnabled error even after setting up billing?""
]"
134,f10b49be,data-engineering-zoomcamp,"[""How do I resolve the Windows Google Cloud SDK install issue?"",
""What should I do if I encounter a 'quota exceeded' or 'API not enabled' error in GCP?"",
""How can I re-install the SDK on Windows?"",
""What steps should I follow if my GCP VM cannot start due to lack of resources?"",
""How do I create a new VM instance from an image on GCP?""]"
135,3184bd8b,data-engineering-zoomcamp,"[""Is it necessary to use a GCP VM in Module 1?"", ""When is using a GCP VM useful for configuring the environment?"", ""Can I use my own environment instead of a GCP VM?"", ""What is the advantage of using my own environment instead of the GCP VM?"", ""Why can't I commit changes directly when using a GCP VM?""]"
136,8bea4d53,data-engineering-zoomcamp,"[""How can I resolve the error 'Permission denied' when trying to create a directory?"",
""In which directory should I create the .ssh folder to avoid the permission error?"",
""Why am I getting a 'Permission denied' error when using mkdir in the root folder?"",
""Where is the appropriate location to create the .ssh directory on a GCP VM?"",
""Is there a specific video that explains where to create the .ssh folder?""]"
137,86d11cc0,data-engineering-zoomcamp,"[
  ""How can I resolve a permission denied error while saving a file in GCP VM via VS Code?"",
  ""What should I do if I get an EACCES error when trying to open a file in GCP VM using VS Code?"",
  ""What command can I use to change the owner of files in my GCP VM for VS Code editing?"",
  ""What steps should I follow to fix file saving issues in my GCP VM when using VS Code?"",
  ""How do I address NoPermissions FileSystemError when editing files in GCP VM through VS Code?""
]"
138,2cb48591,data-engineering-zoomcamp,"[
	""Why is my connection request timing out this week after successfully connecting to my VM last week?"",
	""What should I do if I cannot connect to my GCP VM via ssh?"",
	""How do I fix a connection timeout when trying to connect to my VM?"",
	""What steps should I take when my VM connection keeps timing out?"",
	""How can I update my VM's External IP in the config file?""
]"
139,9523c813,data-engineering-zoomcamp,"[
  ""How do I resolve GCP VM 'no route to host' on port 22?"",
  ""What's the solution for 'connect to host port 22 no route to host' in GCP?"",
  ""Which script do I add in the Automation section to fix SSH issues on GCP VM?"",
  ""Where do I go to edit my VM settings to allow SSH in GCP?"",
  ""How do I stop and start my VM after adding the startup script for SSH?""
]"
140,4f8d9174,data-engineering-zoomcamp,"[
    ""How can I forward the ports of pgAdmin, Postgres, and Jupyter Notebook from a GCP VM without using VS Code?"",
    ""What command should I run on my local machine to forward the pgAdmin port from the GCP VM?"",
    ""What URL should I use to access Jupyter Notebook after forwarding the port from a GCP VM?"",
    ""What should I do if I encounter credential issues when accessing Jupyter Notebook from my local machine?"",
    ""How can I forward both pgAdmin and postgres ports using a single SSH command on a GCP VM?""
]"
141,29f84a82,data-engineering-zoomcamp,"[
  ""How can I resolve the issue of gcloud auth hanging when using MS VS Code in WSL2?"",
  ""What should I do when gcloud auth application-default login fails with a prompt to open via browser?"",
  ""What is the recommended action when I see an error message after clicking a browser prompt during gcloud auth?"",
  ""How can I configure Trusted Domains to fix gcloud auth issues in VS Code?"",
  ""What steps should I follow to ensure the gcloud login page pops up correctly next time?""
]"
142,20a01fd0,data-engineering-zoomcamp,"[""What should I do if Terraform fails to query available provider packages?"",
 ""Why am I getting an error about not being able to retrieve versions for the hashicorp/google provider?"",
 ""How can I resolve the issue with Terraform not accessing the online registry?"",
 ""What steps can I take if Terraform gives an error after two attempts to query the provider registry?"",
 ""What might be causing Terraform to fail when trying to query registry.terraform.io for the hashicorp/google provider?""]"
143,5a712a20,data-engineering-zoomcamp,"[
    ""What should I do if I encounter a network error while running 'terraform apply'?"",
    ""How can I configure my terminal program to follow system proxy settings for Terraform?"",
    ""Why might I be receiving an i/o timeout error when using Terraform in Module 1?"",
    ""Can using a VPN help resolve the error when Google's services are not accessible?"",
    ""What steps should I take to fix the oauth2 token fetching error in Terraform?""
]"
144,06021091,data-engineering-zoomcamp,"[
  ""Where can I find instructions to install Terraform on WSL for Windows 10?"",
  ""Do you have a guide for setting up Terraform on the Windows 10 Linux subsystem?"",
  ""Can you provide a resource for Terraform installation on Windows 10 WSL?"",
  ""Is there a link to configure Terraform on the Windows 10 Linux sub-system?"",
  ""How do I set up Terraform on WSL for a Windows 10 computer?""
]"
145,df8ea7e8,data-engineering-zoomcamp,"[
    ""What is the solution for the Terraform state lock error?"",
    ""Where can I find help for Terraform state lock issues?"",
    ""What link addresses the Terraform state lock problem?"",
    ""Where to report Terraform state lock errors?"",
    ""How to troubleshoot Terraform state lock errors?""
]"
146,1093daf5,data-engineering-zoomcamp,"[
    ""When running 'terraform apply' on WSL2, what does the error 'invalid_grant', 'Invalid JWT' suggest?"",
    ""What does the '400 Bad Request' error and 'invalid_grant' message indicate when using Terraform on WSL2?"",
    ""How can I fix the 'Invalid JWT' error when running Terraform on my WSL2 environment?"",
    ""Why might there be an 'Invalid JWT' message when running 'terraform apply' on WSL2?"",
    ""What command should I run to fix the system time issue causing JWT errors on WSL2?""
]"
147,947213b1,data-engineering-zoomcamp,"[""What should I do if I get Error 403: Access denied in Terraform?"", 
""How can I resolve googleapi Error 403 in Module 1?"",
""Which command sets the GOOGLE_APPLICATION_CREDENTIALS in Terraform?"",
""What might be the cause of a forbidden error in Terraform on Google Cloud?"",
""How do I activate a service account for Google Cloud in Terraform?""]"
148,002d4943,data-engineering-zoomcamp,"[""Do I need different service accounts for each resource in Terraform?"",
""Can one service account cover all services in this course?"",
""Is a new service account necessary for every Terraform project?"",
""After obtaining the service account key file, do I need additional setup?"",
""Are multiple service accounts required for Terraform resources?""]"
149,8dc77677,data-engineering-zoomcamp,"[""Where is the Terraform 1.1.3 Linux (AMD 64) download link?"", ""Can you provide me the URL for Terraform 1.1.3 on Linux AMD 64?"", ""Where can I download Terraform version 1.1.3 for Linux (AMD 64)?"", ""How do I get the Linux AMD 64 version of Terraform 1.1.3?"", ""What is the direct link to download Terraform 1.1.3 for Linux (AMD 64)?""]"
150,29d3d343,data-engineering-zoomcamp,"[""Why do I get an error saying 'Terraform initialized in an empty directory'?"", ""What should I do if I see 'The directory has no Terraform configuration files' after running a command?"", ""What's the correct directory to run the 'terraform init' command?"", ""What does it mean when it says you can start working by creating Terraform configuration files?"", ""Is it wrong to run 'terraform init' outside the working directory?""]"
151,e2095203,data-engineering-zoomcamp,"[
    ""What does the error ‘Error 403: Access denied’ imply in Terraform when creating a dataset?"",
    ""How can I resolve the ‘Error creating Dataset: googleapi: Error 403: Request had insufficient authentication scopes’ error in Terraform?"",
    ""What command checks if the GOOGLE_APPLICATION_CREDENTIALS environment variable is set correctly?"",
    ""Where can I find the instructions to set up GOOGLE_APPLICATION_CREDENTIALS as per the course tutorial?"",
    ""In the error, what does ‘Error 403’ signify in terms of Google API permission issues?""
]"
152,22a2b9f2,data-engineering-zoomcamp,"[
    ""What does the error 'googleapi: Error 403: Permission denied to access storage.buckets.create' mean in Terraform?"",
    ""How can I solve the 'terraform-trans-campus@trans-campus-410115.iam.gserviceaccount.com does not have storage.buckets.create access' error?"",
    ""Why do I get a 'Permission denied on resource' error when creating a bucket with Terraform in Google Cloud?"",
    ""What should I do if Terraform shows a 'forbidden' error when trying to create a storage bucket?"",
    ""Where can I find the Project ID needed to resolve the '403: Permission denied' error in Google Cloud?""
]"
153,5d7588f0,data-engineering-zoomcamp,"[
  ""How can I ensure the sensitivity of the credentials file in Docker and Terraform module?"",
  ""What code do I use to input the credentials file as a variable in Terraform?"",
  ""Which variable should be used to define the project ID in Terraform?"",
  ""How do I specify the credentials file in a Terraform configuration?"",
  ""What is the syntax for specifying the zone variable in the Terraform Google provider?""
]"
154,5276a695,data-engineering-zoomcamp,"[
  ""What can I do if I get an error saying the column doesn't exist in a SELECT query in Module 1?"",
  ""If I encounter the error 'Column Zone doesn't exist' for HW1, what should be my approach to fix it?"",
  ""How should I handle columns that start with uppercase letters when working with SQL queries in Module 1?"",
  ""Why might there be an error in my SQL query for 'Astoria Zone' when it doesn't appear in the dataset?"",
  ""What is an alternative way to refer to the 'Zone' column in the zones table in Module 1's homework?""
]"
155,70c159df,data-engineering-zoomcamp,"[
  ""Why am I getting an error about a non-existent column when using SQL SELECT Zone FROM taxi_zones?"",
  ""How can I avoid the inconvenience of using quotation marks in my SQL queries?"",
  ""What should I do after reading the CSV file with Pandas to prevent column name errors?"",
  ""Is there a way to standardize column names when reading data with Pandas?"",
  ""How do I ensure my database columns are all lowercase?""
]"
156,f55efcf0,data-engineering-zoomcamp,"[
    ""What can I do if I encounter a 'Could not resolve host: output.csv' error on macOS?"",
    ""How do mac users resolve the CURL error mentioned in Module 1?"",
    ""Is there a specific CURL command for mac users to fix the host resolution issue?"",
    ""What is the solution provided for CURL host resolution errors in the course?"",
    ""Which command should mac users run to fix the 'Could not resolve host' error?""
]"
157,2b7a8512,data-engineering-zoomcamp,"[
  ""Where should my config file be located to fix the SSH hostname error?"",
  ""How can I resolve the issue of SSH not recognizing the hostname linux?"",
  ""What is the solution for the SSH error 'Name or service not known'?"",
  ""What directory should my SSH config file be in to resolve connection issues?"",
  ""Which folder should contain the SSH config file to resolve hostname errors?"" 
]"
158,1cd746c4,data-engineering-zoomcamp,"[
  ""What should I do if 'pip' is not recognized as a command while using Anaconda?"",
  ""How can I add Anaconda to my PATH on Linux?"",
  ""What is the process to add Anaconda to my PATH on Windows if I'm using Git Bash?"",
  ""How do I permanently add Anaconda to PATH on MacOS?"",
  ""What are the steps to add Anaconda to my PATH on Windows without using Git Bash?""
]"
159,6d367222,data-engineering-zoomcamp,"[
  ""How can I fix the error 'listen tcp4 0.0.0.0:8080: bind: address already in use'?"",
  ""What should I do if I get 'cannot stop container: permission denied' error in Docker?"",
  ""What are the steps to resolve the 'cannot import module psycopg2' error?"",
  ""How do I fix the 'docker build Error checking context: can't stat' error?"",
  ""What solution is there if Docker cannot access a certain file due to insufficient permission?""
]"
160,84e601e1,data-engineering-zoomcamp,"[""How can I convert Anaconda dependencies to a pip-friendly requirements.txt file?"", 

""What is the correct command to get a requirements file suited for pip from Anaconda?"",

""Is using `conda list -d > requirements.txt` suitable for creating a pip-friendly requirements.txt file?"",

""Why might `pip freeze > requirements.txt` produce unpredictable paths?"",

""What steps are needed to generate a pip-compatible requirements file from Anaconda?""]"
161,4cf83cc2,data-engineering-zoomcamp,"[""Where can I find the FAQ questions from previous cohorts for Prefect in the orchestration module?"",""What is the link to the FAQ document for Airflow in the orchestration module?"",""How can I access past FAQ questions about Prefect in the orchestration module?"",""Is there a document available for previous FAQ questions related to Airflow in the orchestration module?"",""Can you provide the URL to the document with past cohort questions for Prefect in workflow orchestration?""]"
162,5adc5188,data-engineering-zoomcamp,"[""What is the meaning of Docker containers exiting instantly with code 132 during docker compose up in Module 2?"", ""Can an older architecture cause Docker containers to exit instantly with code 132?"", ""What might be a possible hardware-related solution for Docker containers exiting with code 132?"", ""How can a VirtualBox VM impact the Docker containers exiting with code 132 issue?"", ""Which VM and Docker versions did the student reporting the issue use?""]"
163,3ef0bb96,data-engineering-zoomcamp,"[""Why does the kernel restart unexpectedly in Module 2?"", ""How can I fix the memory issue with WSL 2 in Mage?"", ""What should I do if WSL 2 is not dedicating enough CPU cores to Docker in the course?"", ""How do I edit the .wslconfig file to allocate more resources?"", ""What steps should I take after modifying the .wslconfig file to solve the kernel error?""]"
164,a41ce360,data-engineering-zoomcamp,"[
  ""What is the solution for configuring Postgres in Module 2?"",
  ""Where can I find the issue related to Postgres configuration?"",
  ""Is there a Slack link for troubleshooting Postgres?"",
  ""Can you guide me to the discussion about configuring Postgres?"",
  ""How can I access the Postgres configuration solution?""
]"
165,b1cf59e5,data-engineering-zoomcamp,"[
  ""How can I resolve an OperationalError in Module 2: Workflow Orchestration related to the connection to localhost port 5431?"",
  ""What should I verify in the io_config.yml file to fix a connection refused error at localhost port 5431 in MAGE module 2.2.3?"",
  ""Is there a need to change the POSTGRES_PORT to 5431 if there’s already a conflicting postgres installation on my host machine?"",
  ""Which port should the POSTGRES_PORT variable be set to avoid the connection refused error in MAGE 2.2.3?"",
  ""Does the POSTGRES_PORT in io_config.yml refer to the host port or the mage container port?""
]"
166,f9d6f8bd,data-engineering-zoomcamp,"[
  ""What should I do if executing SELECT 1; in MAGE 2.2.4 gives me a KeyError?"",
  ""Why am I getting a KeyError when running SELECT 1; in MAGE?"",
  ""How do I fix a KeyError when executing SELECT 1; in MAGE 2.2.4?"",
  ""What could be the reason for a KeyError in MAGE 2.2.4 when running SELECT 1;?"",
  ""What might I be missing if SELECT 1; causes a KeyError in MAGE 2.2.4?""
]"
167,f3adb937,data-engineering-zoomcamp,"[
  ""What should I do if I get a ConnectionError: ('Connection aborted.', TimeoutError('The write operation timed out')) in Module 2?"",
  ""How do I resolve a NotFound: 404 Not found: Dataset error when testing BigQuery connection using SQL?"",
  ""Is there a specific timeout value that I need to set in the mage io_config.yaml file to fix a ConnectionError?"",
  ""What steps should I follow if I encounter a 404 error when using BigQuery connection in SQL?"",
  ""How can I verify my settings if I get an error despite having all roles and permissions for the service account?""
]"
168,eb3d6d36,data-engineering-zoomcamp,"[
  ""What causes the 'invalid_grant: Invalid JWT' error in Module 2?"",
  ""How should the iat and exp values be set in the JWT claim?"",
  ""Where can I find a solution for the RefreshError involving JWT tokens?"",
  ""Why must the JWT token be short-lived and within a reasonable timeframe?"",
  ""What steps can I take if I encounter the 'invalid_grant: Invalid JWT' error?""
]"
169,a76e1f4d,data-engineering-zoomcamp,"[
  ""What should I do if I encounter a Mage 2.2.4 IndexError regarding list index out of range in version 0.9.61?"",
  ""Where can I find the discussion about the Mage IndexError issue?"",
  ""Is there a newer version of Mage available that might fix the IndexError problem I encountered in version 0.9.61?"",
  ""What Docker command should I use to pull the fixed Mage image to resolve the IndexError?"",
  ""How should I update the docker-compose.yaml file to use the correct Mage image version to fix the IndexError?""
]"
170,934facf8,data-engineering-zoomcamp,"[
  ""What should I do if I encounter an OSError when trying to save a file in a non-existent directory in Module 2?"",
  ""How can I resolve the error: Cannot save file into a non-existent directory?"",
  ""What steps should I follow to create a directory before saving a file in the Workflow Orchestration module?"",
  ""Is there a way to programmatically create missing directories before saving files?"",
  ""Where can I find more information about handling file saving errors in the course material?""
]"
171,a2c7b59f,data-engineering-zoomcamp,"[""Is the actual deployment of Mage to GCP using Terraform covered in the video DE Zoomcamp 2.2.7?"", ""What is the first step I should take when setting up variables in variables.tf for deploying Mage to GCP?"", ""What API needs to be enabled in the Google Cloud Console for deploying Mage to GCP?"", ""What command should I run first for deploying Mage to GCP after setting up variables.tf?"", ""What information do I need to enter when prompted during the 'terraform apply' step for deploying Mage to GCP?""]"
172,997d4aaa,data-engineering-zoomcamp,"[
  ""How can I run multiple Mage instances using Docker from separate directories?"",
  ""What should I change in the docker-compose.yml file to avoid port conflicts when running multiple Docker containers?"",
  ""What does the port number 8088 represent in the docker-compose.yml file for Mage?"",
  ""What should I do if I get an 'insufficientPermissions' error when deploying resources in GCP?"",
  ""How do I modify the permissions of a VM in GCP to allow full access to all Cloud APIs?""
]"
173,bc269b95,data-engineering-zoomcamp,"[""Why am I facing a Security Policies quota issue with GCP's free trial account during Module 2's Load Balancer deployment?"", ""What should I do if my load balancer deployment fails due to the Security Policies quota on GCP?"", ""How do I resolve the Load Balancer problem in GCP while using terraform on a free trial account?"", ""Which file should be modified to resolve the Security Policies quota issue when deploying infrastructures on GCP?"", ""What lines in the main.tf file should I comment or delete to solve the Load Balancer problem in Module 2?""]"
174,10ea342e,data-engineering-zoomcamp,"[
  ""How do I resolve the error when running terraform apply in Module 2?"",
  ""Why is it taking so long to deploy MAGE Terraform files on a GCP VM?"",
  ""What should I do if terraform destroy does not delete all resources?"",
  ""Why are my GCP free credits depleting quickly in this course?"",
  ""How can I ensure all MAGE-related resources are deleted in GCP?""
]"
175,4bd23594,data-engineering-zoomcamp,"[
  ""What should I do when I get the 'Permission vpcaccess.connectors.create denied' error?"",
  ""How can I resolve the 403 Google API Error related to vpcaccess.connectors.create?"",
  ""What additional permission does my service account need to create VPC access connectors?"",
  ""Which role must be added to fix the IAM_PERMISSION_DENIED error for VPC access?"",
  ""What is the solution for the error when creating a Connector on google_vpc_access_connector?""
]"
176,b0d48cd7,data-engineering-zoomcamp,"[""Why can't I save a file into the non-existent directory 'data/green'?"", ""How can I push an empty folder to GitHub?"", ""What should I do if the relative path for writing locally no longer works with GitHub storage?"", ""Is there a way to make a folder if it doesn’t exist in the code?"", ""Can a locally written file use a relative path for GCS bucket upload?""]"
177,70a37f2c,data-engineering-zoomcamp,"[
    ""What are the differences in column names between the green and yellow datasets?"",
    ""How should I adjust my scripts for different datasets?"",
    ""What columns should I check for a green dataset in Module 2?"",
    ""Which dataset contains tpep_pickup_datetime?"",
    ""What does lpep_pickup_datetime refer to in the datasets?""
]"
178,8ab78bee,data-engineering-zoomcamp,"[""What should I do when downloading the VSC using Pandas gets terminated immediately?"", ""How can I read data in chunks using Pandas?"", ""Which engine should I use to append data to a parquet file?"", ""How do I save a DataFrame to a parquet file with compression?"", ""What is the purpose of using an iterator with pd.read_csv?""]"
179,54c6db2f,data-engineering-zoomcamp,"[""Why am I getting a 'denied: requested access to the resource is denied' message when pushing to Docker?"",
""How do I log in to Docker Desktop properly to avoid access denied issues?"",
""What username should I use when pushing Docker images?"",
""Why is it important for the username to match when building and pushing Docker images?"",
""What commands do I need to use to build and push Docker images with the correct username?""]"
180,c5b998f3,data-engineering-zoomcamp,"[""What should I do if my flow script fails with a 'killed' message?"",
""Why does my flow script display a 'killed' message and stop?"",
""How can I resolve a 'killed' message when running a flow script?"",
""What does it mean when my flow script is 'killed' during execution?"",
""Is there a way to fix the issue when my flow script is 'killed'?""]"
181,eec29536,data-engineering-zoomcamp,"[
  ""What steps should I take if the disk space on my GCP VM gets full while using Prefect?"",
  ""How can I identify which directory is consuming the most space on my GCP VM?"",
  ""Where are the cached flows stored that might cause disk space issues on a GCP VM?"",
  ""What should I do after deleting older cached flows from the GCP VM?"",
  ""How can I fix an SSL Certificate Verify error when running flows on a Mac?""
]"
182,727e5a69,data-engineering-zoomcamp,"[
  ""What does status code 137 mean when a Docker container crashes?"",
  ""Why might my Docker container crash specifically on Question#3 in the homework?"",
  ""How can I resolve a Docker container crashing due to memory issues?"",
  ""What should I do if restarting my computer doesn't prevent the Docker container from crashing?"",
  ""Are there any online services that can help if my workstation's resources are insufficient for running Docker?""
]"
183,da899638,data-engineering-zoomcamp,"[
  ""What can I do if I encounter a timeout due to slow internet when running the ETL script from web to GCS in Module 2?"",
  ""How can I address network type errors or resource usage hang issues during the ETL process in Q3 of Module 2?"",
  ""What size is the yellow taxi data for February 2019 when compressed as a parquet file?"",
  ""What should I do if my WSL2 crashes or hangs during the ETL process due to running out of memory?"",
  ""How can I upload data to GCS with a longer timeout to prevent timeout errors during the ETL process in Module 2?""
]"
184,dde58c8f,data-engineering-zoomcamp,"[
  ""Why does the UndefinedColumn error occur when exporting transformed green_taxi data to PostgreSQL?"",
  ""What should I do if I encounter UndefinedColumn error during the re-export of green_taxi data to PostgreSQL?"",
  ""How can I resolve the issue of missing columns in the green_taxi table during the export process?"",
  ""What steps are needed to fix UndefinedColumn error in green_taxi data export to PostgreSQL?"",
  ""How do I successfully re-run the export block for transformed green_taxi data in PostgreSQL?""
]"
185,207be93b,data-engineering-zoomcamp,"[""How can I avoid the SettingWithCopyWarning in pandas?"", ""What syntax should I use to set values in a DataFrame without causing a SettingWithCopyWarning?"", ""Why does SettingWithCopyWarning occur?"", ""What issue does the SettingWithCopyWarning address when working with DataFrames?"", ""Is there a correct method to assign values to a DataFrame column while ensuring it modifies the original DataFrame?""]"
186,f0617e65,data-engineering-zoomcamp,"[
  ""How can I handle large CSV files in Module 2 if I have a slow laptop?"",
  ""What should I use instead of the Pandas/Python kernel for big CSV files in Module 2?"",
  ""Where can I find information on using the Pyspark kernel in Mage?"",
  ""What documentation link can assist with integrating Pyspark in Mage for Module 2?"",
  ""Which kernel is recommended for processing NYC data's large CSV files in Module 2?""
]"
